"","HOUR_IN_YEAR","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"865",3171,2,0,0,0
"1231",3172,3,0,0,0
"1597",3173,4,0,0,0
"1963",3174,5,3.59420289855072,0.594202898550725,4.18840579710145
"2329",3175,6,18.9130434782609,10.5652173913043,29.4782608695652
"2695",3176,7,37.2028985507246,30.2028985507246,67.4057971014493
"3061",3177,8,52.2753623188406,58.4347826086956,110.710144927536
"3427",3178,9,65.8260869565217,84.9855072463768,150.811594202899
"3793",3179,10,77.9855072463768,105.101449275362,183.086956521739
"4159",3180,11,92.3333333333333,116.724637681159,209.057971014493
"4525",3181,12,93.7391304347826,109.159420289855,202.898550724638
"4891",3182,13,93.9420289855072,111.014492753623,204.95652173913
"5257",3183,14,89.1884057971015,103.376811594203,192.565217391304
"5623",3184,15,80.6811594202899,87.4927536231884,168.173913043478
"5989",3185,16,68.1304347826087,68.695652173913,136.826086956522
"6355",3186,17,51.0434782608696,39.6376811594203,90.6811594202899
"6721",3187,18,33.5797101449275,21.0869565217391,54.6666666666667
"7087",3188,19,18.0579710144928,6.14492753623188,24.2028985507246
"7453",3189,20,3.97101449275362,0.420289855072464,4.39130434782609
"7819",3190,21,0,0,0
"8185",3191,22,0,0,0
"8551",3192,23,0,0,0
"134",3193,0,0,0,0
"500",3194,1,0,0,0
"866",3195,2,0,0,0
"1232",3196,3,0,0,0
"1598",3197,4,0,0,0
"1964",3198,5,3.95652173913043,0.579710144927536,4.53623188405797
"2330",3199,6,17.7536231884058,7.78260869565217,25.536231884058
"2696",3200,7,35.9420289855072,25.4927536231884,61.4347826086956
"3062",3201,8,53.1014492753623,46.6811594202899,99.7826086956522
"3428",3202,9,67.5588235294118,69.5147058823529,137.073529411765
"3794",3203,10,82.6176470588235,98.3529411764706,180.970588235294
"4160",3204,11,86.0147058823529,106.102941176471,192.117647058824
"4526",3205,12,89.0588235294118,109.029411764706,198.088235294118
"4892",3206,13,90.6764705882353,105.514705882353,196.191176470588
"5258",3207,14,85.8823529411765,101.352941176471,187.235294117647
"5624",3208,15,79.2898550724638,83.9130434782609,163.202898550725
"5990",3209,16,70.4347826086957,68.5942028985507,139.028985507246
"6356",3210,17,52.4782608695652,46,98.4782608695652
"6722",3211,18,34.463768115942,25.2608695652174,59.7246376811594
"7088",3212,19,19.2608695652174,9,28.2608695652174
"7454",3213,20,3.78260869565217,0.956521739130435,4.73913043478261
"7820",3214,21,0,0,0
"8186",3215,22,0,0,0
"8552",3216,23,0,0,0
"135",3217,0,0,0,0
"501",3218,1,0,0,0
"867",3219,2,0,0,0
"1233",3220,3,0,0,0
"1599",3221,4,0,0,0
"1965",3222,5,4.27536231884058,0.521739130434783,4.79710144927536
"2331",3223,6,19.0724637681159,8.88405797101449,27.9565217391304
"2697",3224,7,36.9117647058824,26.25,63.1617647058824
"3063",3225,8,52.1911764705882,45.3823529411765,97.5735294117647
"3429",3226,9,66.5588235294118,62.6323529411765,129.191176470588
"3795",3227,10,83.6470588235294,81.1470588235294,164.794117647059
"4161",3228,11,87.3880597014925,92.865671641791,180.253731343284
"4527",3229,12,94.1176470588235,84.6764705882353,178.794117647059
"4893",3230,13,100,94.2205882352941,194.220588235294
"5259",3231,14,92.3088235294118,93.5588235294118,185.867647058824
"5625",3232,15,78.2898550724638,79.2028985507246,157.492753623188
"5991",3233,16,67.1304347826087,62.695652173913,129.826086956522
"6357",3234,17,53.1449275362319,40.0869565217391,93.231884057971
"6723",3235,18,37.231884057971,24.1594202898551,61.3913043478261
"7089",3236,19,20.7391304347826,9.72463768115942,30.463768115942
"7455",3237,20,4.73913043478261,0.797101449275362,5.53623188405797
"7821",3238,21,0,0,0
"8187",3239,22,0,0,0
"8553",3240,23,0,0,0
"136",3241,0,0,0,0
"502",3242,1,0,0,0
"868",3243,2,0,0,0
"1234",3244,3,0,0,0
"1600",3245,4,0,0,0
"1966",3246,5,4.65217391304348,1.01449275362319,5.66666666666667
"2332",3247,6,20.5507246376812,11.8260869565217,32.3768115942029
"2698",3248,7,39.0869565217391,30.7536231884058,69.8405797101449
"3064",3249,8,56.1594202898551,59.0724637681159,115.231884057971
"3430",3250,9,70.9275362318841,86.2608695652174,157.188405797101
"3796",3251,10,81.5507246376812,112.173913043478,193.724637681159
"4162",3252,11,90.9420289855072,118.63768115942,209.579710144928
"4528",3253,12,94.3970588235294,124.970588235294,219.367647058824
"4894",3254,13,94.6811594202899,119.927536231884,214.608695652174
"5260",3255,14,85.231884057971,107.623188405797,192.855072463768
"5626",3256,15,81,92.8695652173913,173.869565217391
"5992",3257,16,72.1739130434783,72.9275362318841,145.101449275362
"6358",3258,17,57.6666666666667,50.7246376811594,108.391304347826
"6724",3259,18,37.8115942028985,27.1594202898551,64.9710144927536
"7090",3260,19,19.1449275362319,9.55072463768116,28.695652173913
"7456",3261,20,4.36231884057971,1.05797101449275,5.42028985507246
"7822",3262,21,0,0,0
"8188",3263,22,0,0,0
"8554",3264,23,0,0,0
"137",3265,0,0,0,0
"503",3266,1,0,0,0
"869",3267,2,0,0,0
"1235",3268,3,0,0,0
"1601",3269,4,0,0,0
"1967",3270,5,4.91304347826087,0.710144927536232,5.6231884057971
"2333",3271,6,20.304347826087,8.59420289855072,28.8985507246377
"2699",3272,7,38.7101449275362,28.4927536231884,67.2028985507246
"3065",3273,8,55.231884057971,53.3623188405797,108.594202898551
"3431",3274,9,68.0144927536232,82.536231884058,150.550724637681
"3797",3275,10,81.9710144927536,99.8695652173913,181.840579710145
"4163",3276,11,87.4347826086957,120.420289855072,207.855072463768
"4529",3277,12,96.0289855072464,125.478260869565,221.507246376812
"4895",3278,13,95.4057971014493,105.695652173913,201.101449275362
"5261",3279,14,95.0289855072464,96.6811594202899,191.710144927536
"5627",3280,15,87.5507246376812,73.5217391304348,161.072463768116
"5993",3281,16,71.1739130434783,66.2028985507246,137.376811594203
"6359",3282,17,55.8695652173913,50.0289855072464,105.898550724638
"6725",3283,18,37.9855072463768,28.304347826087,66.2898550724638
"7091",3284,19,20.7101449275362,11.3188405797101,32.0289855072464
"7457",3285,20,5.05797101449275,0.840579710144927,5.89855072463768
"7823",3286,21,0,0,0
"8189",3287,22,0,0,0
"8555",3288,23,0,0,0
"138",3289,0,0,0,0
"504",3290,1,0,0,0
"870",3291,2,0,0,0
"1236",3292,3,0,0,0
"1602",3293,4,0,0,0
"1968",3294,5,5.08695652173913,0.942028985507246,6.02898550724638
"2334",3295,6,20.8695652173913,9.72463768115942,30.5942028985507
"2700",3296,7,39.7246376811594,28.768115942029,68.4927536231884
"3066",3297,8,58.0434782608696,52.9130434782609,110.95652173913
"3432",3298,9,74.0579710144928,74.7826086956522,148.840579710145
"3798",3299,10,86.8840579710145,99.0869565217391,185.971014492754
"4164",3300,11,92.2089552238806,109.328358208955,201.537313432836
"4530",3301,12,92.910447761194,113.10447761194,206.014925373134
"4896",3302,13,99.9420289855072,103.768115942029,203.710144927536
"5262",3303,14,94.2028985507246,95.4202898550725,189.623188405797
"5628",3304,15,83.3188405797101,78.7826086956522,162.101449275362
"5994",3305,16,73.9565217391304,64.6376811594203,138.594202898551
"6360",3306,17,54.8115942028985,49.0289855072464,103.840579710145
"6726",3307,18,36.9710144927536,28.7536231884058,65.7246376811594
"7092",3308,19,19.8550724637681,10.5072463768116,30.3623188405797
"7458",3309,20,4.56521739130435,1.20289855072464,5.76811594202899
"7824",3310,21,0,0,0
"8190",3311,22,0,0,0
"8556",3312,23,0,0,0
"139",3313,0,0,0,0
"505",3314,1,0,0,0
"871",3315,2,0,0,0
"1237",3316,3,0,0,0
"1603",3317,4,0,0,0
"1969",3318,5,5.52173913043478,1.02898550724638,6.55072463768116
"2335",3319,6,20.5217391304348,11.1594202898551,31.6811594202899
"2701",3320,7,38.4927536231884,29.9275362318841,68.4202898550725
"3067",3321,8,55.7246376811594,57.3768115942029,113.101449275362
"3433",3322,9,71.304347826087,84.4202898550725,155.724637681159
"3799",3323,10,83.0289855072464,105.579710144928,188.608695652174
"4165",3324,11,89.7101449275362,108.753623188406,198.463768115942
"4531",3325,12,98.7536231884058,96.9275362318841,195.68115942029
"4897",3326,13,99.4558823529412,101.558823529412,201.014705882353
"5263",3327,14,93.8695652173913,93.1159420289855,186.985507246377
"5629",3328,15,88.1739130434783,81,169.173913043478
"5995",3329,16,72.695652173913,68.6376811594203,141.333333333333
"6361",3330,17,55.4927536231884,48.8260869565217,104.31884057971
"6727",3331,18,35.9130434782609,25.4927536231884,61.4057971014493
"7093",3332,19,19.6521739130435,9.11594202898551,28.768115942029
"7459",3333,20,5.17391304347826,0.811594202898551,5.98550724637681
"7825",3334,21,0,0,0
"8191",3335,22,0,0,0
"8557",3336,23,0,0,0
"140",3337,0,0,0,0
"506",3338,1,0,0,0
"872",3339,2,0,0,0
"1238",3340,3,0,0,0
"1604",3341,4,0,0,0
"1970",3342,5,5.39130434782609,0.797101449275362,6.18840579710145
"2336",3343,6,21.4347826086957,7.81159420289855,29.2463768115942
"2702",3344,7,40.6666666666667,23.1159420289855,63.7826086956522
"3068",3345,8,57.8695652173913,46.8115942028985,104.68115942029
"3434",3346,9,75.8985507246377,66.5072463768116,142.405797101449
"3800",3347,10,88.6231884057971,82.1014492753623,170.724637681159
"4166",3348,11,95.0869565217391,98.5942028985507,193.68115942029
"4532",3349,12,103.323529411765,98.5588235294118,201.882352941176
"4898",3350,13,101.405797101449,94.2898550724638,195.695652173913
"5264",3351,14,95.6086956521739,87.7101449275362,183.31884057971
"5630",3352,15,87.2173913043478,72.1159420289855,159.333333333333
"5996",3353,16,71.6376811594203,59.3913043478261,131.028985507246
"6362",3354,17,61.1449275362319,43.8550724637681,105
"6728",3355,18,41.0434782608696,22.1304347826087,63.1739130434783
"7094",3356,19,21.7971014492754,8.65217391304348,30.4492753623188
"7460",3357,20,6.18840579710145,1.05797101449275,7.2463768115942
"7826",3358,21,0,0,0
"8192",3359,22,0,0,0
"8558",3360,23,0,0,0
"141",3361,0,0,0,0
"507",3362,1,0,0,0
"873",3363,2,0,0,0
"1239",3364,3,0,0,0
"1605",3365,4,0,0,0
"1971",3366,5,5.60869565217391,1.33333333333333,6.94202898550725
"2337",3367,6,22.3913043478261,11.8405797101449,34.231884057971
"2703",3368,7,40.3913043478261,32.1884057971015,72.5797101449275
"3069",3369,8,57.2463768115942,57.768115942029,115.014492753623
"3435",3370,9,69.463768115942,79.5797101449275,149.04347826087
"3801",3371,10,83,96.0579710144928,179.057971014493
"4167",3372,11,93.5797101449275,105.942028985507,199.521739130435
"4533",3373,12,98.6376811594203,106.594202898551,205.231884057971
"4899",3374,13,95.0289855072464,99.2898550724638,194.31884057971
"5265",3375,14,90.0724637681159,91.6811594202899,181.753623188406
"5631",3376,15,77.7101449275362,75.4347826086957,153.144927536232
"5997",3377,16,68.3623188405797,50.9275362318841,119.289855072464
"6363",3378,17,51.3333333333333,39.0724637681159,90.4057971014493
"6729",3379,18,37.5797101449275,25.2753623188406,62.8550724637681
"7095",3380,19,21.9275362318841,10.2608695652174,32.1884057971015
"7461",3381,20,5.34782608695652,1.11594202898551,6.46376811594203
"7827",3382,21,0,0,0
"8193",3383,22,0,0,0
"8559",3384,23,0,0,0
"142",3385,0,0,0,0
"508",3386,1,0,0,0
"874",3387,2,0,0,0
"1240",3388,3,0,0,0
"1606",3389,4,0,0,0
"1972",3390,5,6.52173913043478,1.44927536231884,7.97101449275362
"2338",3391,6,22.9275362318841,13.1159420289855,36.0434782608696
"2704",3392,7,38.3235294117647,33.4852941176471,71.8088235294118
"3070",3393,8,52.5441176470588,62.9264705882353,115.470588235294
"3436",3394,9,65.1764705882353,93.3235294117647,158.5
"3802",3395,10,77.6470588235294,107.808823529412,185.455882352941
"4168",3396,11,85.0735294117647,115.720588235294,200.794117647059
"4534",3397,12,93.5735294117647,115,208.573529411765
"4900",3398,13,96.5,99.3970588235294,195.897058823529
"5266",3399,14,89.3088235294118,94.8970588235294,184.205882352941
"5632",3400,15,87.6811594202899,78.4782608695652,166.159420289855
"5998",3401,16,74.1449275362319,61,135.144927536232
"6364",3402,17,53.8695652173913,39.536231884058,93.4057971014493
"6730",3403,18,35.463768115942,20.8405797101449,56.304347826087
"7096",3404,19,19.9130434782609,8.21739130434783,28.1304347826087
"7462",3405,20,5.52173913043478,1.01449275362319,6.53623188405797
"7828",3406,21,0,0,0
"8194",3407,22,0,0,0
"8560",3408,23,0,0,0
"143",3409,0,0,0,0
"509",3410,1,0,0,0
"875",3411,2,0,0,0
"1241",3412,3,0,0,0
"1607",3413,4,0,0,0
"1973",3414,5,6.23188405797101,1.76811594202899,8
"2339",3415,6,23.0434782608696,12.7971014492754,35.8405797101449
"2705",3416,7,39.1304347826087,36.2028985507246,75.3333333333333
"3071",3417,8,52.5072463768116,61.1014492753623,113.608695652174
"3437",3418,9,66.1594202898551,76.2753623188406,142.434782608696
"3803",3419,10,76.9855072463768,95.8695652173913,172.855072463768
"4169",3420,11,86.2753623188406,105.753623188406,192.028985507246
"4535",3421,12,91.2898550724638,114.347826086957,205.63768115942
"4901",3422,13,94.4927536231884,108.217391304348,202.710144927536
"5267",3423,14,88.304347826087,94.7101449275362,183.014492753623
"5633",3424,15,81.9275362318841,79.768115942029,161.695652173913
"5999",3425,16,72.2898550724638,63.6521739130435,135.942028985507
"6365",3426,17,54.7101449275362,45.8115942028985,100.521739130435
"6731",3427,18,37.9855072463768,27.1594202898551,65.1449275362319
"7097",3428,19,21.463768115942,10.5217391304348,31.9855072463768
"7463",3429,20,5.89855072463768,1.23188405797101,7.1304347826087
"7829",3430,21,0,0,0
"8195",3431,22,0,0,0
"8561",3432,23,0,0,0
"144",3433,0,0,0,0
"510",3434,1,0,0,0
"876",3435,2,0,0,0
"1242",3436,3,0,0,0
"1608",3437,4,0,0,0
"1974",3438,5,6.44927536231884,1.65217391304348,8.10144927536232
"2340",3439,6,22.8695652173913,13.8985507246377,36.768115942029
"2706",3440,7,37.7971014492754,33.0869565217391,70.8840579710145
"3072",3441,8,55.8840579710145,61.4927536231884,117.376811594203
"3438",3442,9,67.231884057971,84.9565217391304,152.188405797101
"3804",3443,10,80.7246376811594,102.420289855072,183.144927536232
"4170",3444,11,91.2205882352941,110.529411764706,201.75
"4536",3445,12,96.0298507462687,109.761194029851,205.791044776119
"4902",3446,13,97.0746268656716,95.2835820895522,192.358208955224
"5268",3447,14,89.231884057971,86.0579710144928,175.289855072464
"5634",3448,15,80.3333333333333,78,158.333333333333
"6000",3449,16,72.1739130434783,65.5652173913043,137.739130434783
"6366",3450,17,56.6811594202899,51.231884057971,107.913043478261
"6732",3451,18,38.8115942028985,31.0579710144928,69.8695652173913
"7098",3452,19,22.5797101449275,13.0579710144928,35.6376811594203
"7464",3453,20,6.76811594202899,2,8.76811594202899
"7830",3454,21,0,0,0
"8196",3455,22,0,0,0
"8562",3456,23,0,0,0
"145",3457,0,0,0,0
"511",3458,1,0,0,0
"877",3459,2,0,0,0
"1243",3460,3,0,0,0
"1609",3461,4,0,0,0
"1975",3462,5,7.66666666666667,1.89855072463768,9.56521739130435
"2341",3463,6,23.7391304347826,14.5217391304348,38.2608695652174
"2707",3464,7,40.6086956521739,37.231884057971,77.8405797101449
"3073",3465,8,52.0144927536232,66.0289855072464,118.04347826087
"3439",3466,9,65.9710144927536,90.768115942029,156.739130434783
"3805",3467,10,77.6521739130435,112.028985507246,189.68115942029
"4171",3468,11,86.3768115942029,119.202898550725,205.579710144928
"4537",3469,12,92.7391304347826,124.217391304348,216.95652173913
"4903",3470,13,87.8550724637681,116.753623188406,204.608695652174
"5269",3471,14,86.7536231884058,113.159420289855,199.913043478261
"5635",3472,15,82.8550724637681,88.8695652173913,171.724637681159
"6001",3473,16,67.5507246376812,67.9130434782609,135.463768115942
"6367",3474,17,54.768115942029,50.6376811594203,105.405797101449
"6733",3475,18,37.7246376811594,27.768115942029,65.4927536231884
"7099",3476,19,21.2205882352941,11.9117647058824,33.1323529411765
"7465",3477,20,6.63768115942029,1.73913043478261,8.3768115942029
"7831",3478,21,0,0,0
"8197",3479,22,0,0,0
"8563",3480,23,0,0,0
"146",3481,0,0,0,0
"512",3482,1,0,0,0
"878",3483,2,0,0,0
"1244",3484,3,0,0,0
"1610",3485,4,0.0422535211267606,0,0.0422535211267606
"1976",3486,5,6.68115942028986,1.78260869565217,8.46376811594203
"2342",3487,6,22.4202898550725,12.3188405797101,34.7391304347826
"2708",3488,7,39.3333333333333,31.0869565217391,70.4202898550725
"3074",3489,8,51.5652173913044,56.5797101449275,108.144927536232
"3440",3490,9,67.3478260869565,81.7971014492754,149.144927536232
"3806",3491,10,76.9565217391304,96.1594202898551,173.115942028986
"4172",3492,11,88.5797101449275,104.246376811594,192.826086956522
"4538",3493,12,92.8405797101449,102.188405797101,195.028985507246
"4904",3494,13,93.231884057971,94.7536231884058,187.985507246377
"5270",3495,14,92.5942028985507,90.7101449275362,183.304347826087
"5636",3496,15,84.5797101449275,71.1449275362319,155.724637681159
"6002",3497,16,69.6521739130435,54.3188405797101,123.971014492754
"6368",3498,17,54.7536231884058,38.6666666666667,93.4202898550725
"6734",3499,18,36.1304347826087,21.2608695652174,57.3913043478261
"7100",3500,19,21.0735294117647,8.73529411764706,29.8088235294118
"7466",3501,20,7.15942028985507,1.44927536231884,8.60869565217391
"7832",3502,21,0,0,0
"8198",3503,22,0,0,0
"8564",3504,23,0,0,0
"147",3505,0,0,0,0
"513",3506,1,0,0,0
"879",3507,2,0,0,0
"1245",3508,3,0,0,0
"1611",3509,4,0.028169014084507,0,0.028169014084507
"1977",3510,5,6.44927536231884,1.28985507246377,7.73913043478261
"2343",3511,6,22.1739130434783,9.18840579710145,31.3623188405797
"2709",3512,7,38.8840579710145,27.7101449275362,66.5942028985507
"3075",3513,8,54.8405797101449,47.7391304347826,102.579710144928
"3441",3514,9,66.8985507246377,68.536231884058,135.434782608696
"3807",3515,10,80.1304347826087,80.8840579710145,161.014492753623
"4173",3516,11,90.7536231884058,87.3188405797101,178.072463768116
"4539",3517,12,96.0144927536232,82.9855072463768,179
"4905",3518,13,96.0579710144928,73.8985507246377,169.95652173913
"5271",3519,14,98.231884057971,67.2608695652174,165.492753623188
"5637",3520,15,91.9855072463768,63.6231884057971,155.608695652174
"6003",3521,16,73.0144927536232,51.4347826086956,124.449275362319
"6369",3522,17,56.1304347826087,39.4057971014493,95.536231884058
"6735",3523,18,38.5652173913044,21.9420289855072,60.5072463768116
"7101",3524,19,22.1739130434783,8.88405797101449,31.0579710144928
"7467",3525,20,6.6231884057971,1.50724637681159,8.1304347826087
"7833",3526,21,0.0140845070422535,0,0.0140845070422535
"8199",3527,22,0,0,0
"8565",3528,23,0,0,0
"148",3529,0,0,0,0
"514",3530,1,0,0,0
"880",3531,2,0,0,0
"1246",3532,3,0,0,0
"1612",3533,4,0.0704225352112676,0,0.0704225352112676
"1978",3534,5,7.18840579710145,1.46376811594203,8.65217391304348
"2344",3535,6,22.2753623188406,11.8695652173913,34.1449275362319
"2710",3536,7,40.3478260869565,29.304347826087,69.6521739130435
"3076",3537,8,59.6086956521739,45.463768115942,105.072463768116
"3442",3538,9,71.5942028985507,58.4927536231884,130.086956521739
"3808",3539,10,80.8985507246377,74.6811594202899,155.579710144928
"4174",3540,11,91.1884057971015,85.231884057971,176.420289855072
"4540",3541,12,95.3913043478261,87.2173913043478,182.608695652174
"4906",3542,13,98.2463768115942,95.2028985507246,193.449275362319
