"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"4777",6493,9,12,66.8405797101449,64.2028985507246,131.04347826087
"5152",6494,9,13,63.6086956521739,62.9565217391304,126.565217391304
"5527",6495,9,14,58.7391304347826,56.3623188405797,115.101449275362
"5902",6496,9,15,51.9275362318841,44.5217391304348,96.4492753623188
"6277",6497,9,16,36.9420289855072,30.1594202898551,67.1014492753623
"6652",6498,9,17,20.4057971014493,12.7246376811594,33.1304347826087
"7027",6499,9,18,4,1.31884057971015,5.31884057971014
"7402",6500,9,19,0,0,0
"7777",6501,9,20,0,0,0
"8152",6502,9,21,0,0,0
"8527",6503,9,22,0,0,0
"8902",6504,9,23,0,0,0
"278",6505,9,0,0,0,0
"653",6506,9,1,0,0,0
"1028",6507,9,2,0,0,0
"1403",6508,9,3,0,0,0
"1778",6509,9,4,0,0,0
"2153",6510,9,5,0,0,0
"2528",6511,9,6,0,0,0
"2903",6512,9,7,5.69565217391304,1.10144927536232,6.79710144927536
"3278",6513,9,8,21.3913043478261,10.231884057971,31.6231884057971
"3653",6514,9,9,36.5797101449275,27.1159420289855,63.695652173913
"4028",6515,9,10,49.5072463768116,43.9855072463768,93.4927536231884
"4403",6516,9,11,58.9855072463768,52.3478260869565,111.333333333333
"4778",6517,9,12,63.0724637681159,56.7101449275362,119.782608695652
"5153",6518,9,13,61.2898550724638,64.2463768115942,125.536231884058
"5528",6519,9,14,55.9855072463768,49.5072463768116,105.492753623188
"5903",6520,9,15,48.768115942029,35.8115942028985,84.5797101449275
"6278",6521,9,16,34.3623188405797,21.6086956521739,55.9710144927536
"6653",6522,9,17,19.1029411764706,9.66176470588235,28.7647058823529
"7028",6523,9,18,3.95652173913043,0.927536231884058,4.88405797101449
"7403",6524,9,19,0,0,0
"7778",6525,9,20,0,0,0
"8153",6526,9,21,0,0,0
"8528",6527,9,22,0,0,0
"8903",6528,9,23,0,0,0
"279",6529,9,0,0,0,0
"654",6530,9,1,0,0,0
"1029",6531,9,2,0,0,0
"1404",6532,9,3,0,0,0
"1779",6533,9,4,0,0,0
"2154",6534,9,5,0,0,0
"2529",6535,9,6,0,0,0
"2904",6536,9,7,5.82608695652174,1.33333333333333,7.15942028985507
"3279",6537,9,8,20.8840579710145,11.695652173913,32.5797101449275
"3654",6538,9,9,35.9710144927536,26.8550724637681,62.8260869565217
"4029",6539,9,10,51.1014492753623,44,95.1014492753623
"4404",6540,9,11,63.6231884057971,59.7971014492754,123.420289855072
"4779",6541,9,12,65.9855072463768,62.8260869565217,128.811594202899
"5154",6542,9,13,65.7101449275362,63.7536231884058,129.463768115942
"5529",6543,9,14,60.6666666666667,58.5942028985507,119.260869565217
"5904",6544,9,15,49.0579710144928,41.3623188405797,90.4202898550725
"6279",6545,9,16,36.1014492753623,26.5507246376812,62.6521739130435
"6654",6546,9,17,20.1739130434783,11.3333333333333,31.5072463768116
"7029",6547,9,18,4,0.971014492753623,4.97101449275362
"7404",6548,9,19,0,0,0
"7779",6549,9,20,0,0,0
"8154",6550,9,21,0,0,0
"8529",6551,9,22,0,0,0
"8904",6552,9,23,0,0,0
"280",6553,9,0,0,0,0
"281",6553,10,0,0,0,0
"655",6554,9,1,0,0,0
"656",6554,10,1,0,0,0
"1030",6555,9,2,0,0,0
"1031",6555,10,2,0,0,0
"1405",6556,9,3,0,0,0
"1406",6556,10,3,0,0,0
"1780",6557,9,4,0,0,0
"1781",6557,10,4,0,0,0
"2155",6558,9,5,0,0,0
"2156",6558,10,5,0,0,0
"2530",6559,9,6,0,0,0
"2531",6559,10,6,0,0,0
"2905",6560,9,7,6,2,8
"2906",6560,10,7,5.45588235294118,1.39705882352941,6.85294117647059
"3280",6561,9,8,22,25,47
"3281",6561,10,8,21.0147058823529,13.1470588235294,34.1617647058824
"3655",6562,9,9,33,63,96
"3656",6562,10,9,37.8235294117647,32.8529411764706,70.6764705882353
"4030",6563,9,10,40,103,143
"4031",6563,10,10,49.0294117647059,56.2205882352941,105.25
"4405",6564,9,11,42,137,179
"4406",6564,10,11,59.5441176470588,68.7794117647059,128.323529411765
"4780",6565,9,12,40,154,194
"4781",6565,10,12,65.1029411764706,74.9117647058823,140.014705882353
"5155",6566,9,13,41,156,197
"5156",6566,10,13,64.75,68.1176470588235,132.867647058824
"5530",6567,9,14,40,138,178
"5531",6567,10,14,63.2058823529412,54.7794117647059,117.985294117647
"5905",6568,9,15,37,106,143
"5906",6568,10,15,51.8235294117647,46.2205882352941,98.0441176470588
"6280",6569,9,16,30,65,95
"6281",6569,10,16,36.2835820895522,29,65.2835820895522
"6655",6570,9,17,21,23,44
"6656",6570,10,17,20.1176470588235,10,30.1176470588235
"7030",6571,9,18,6,2,8
"7031",6571,10,18,3.97058823529412,0.764705882352941,4.73529411764706
"7405",6572,9,19,0,0,0
"7406",6572,10,19,0,0,0
"7780",6573,9,20,0,0,0
"7781",6573,10,20,0,0,0
"8155",6574,9,21,0,0,0
"8156",6574,10,21,0,0,0
"8530",6575,9,22,0,0,0
"8531",6575,10,22,0,0,0
"8905",6576,9,23,0,0,0
"8906",6576,10,23,0,0,0
"282",6577,10,0,0,0,0
"657",6578,10,1,0,0,0
"1032",6579,10,2,0,0,0
"1407",6580,10,3,0,0,0
"1782",6581,10,4,0,0,0
"2157",6582,10,5,0,0,0
"2532",6583,10,6,0,0,0
"2907",6584,10,7,5.01449275362319,0.811594202898551,5.82608695652174
"3282",6585,10,8,19.8695652173913,10.5217391304348,30.3913043478261
"3657",6586,10,9,36.2028985507246,26.0579710144928,62.2608695652174
"4032",6587,10,10,46.8985507246377,44.7536231884058,91.6521739130435
"4407",6588,10,11,56.9275362318841,60.4057971014493,117.333333333333
"4782",6589,10,12,61.4782608695652,66.6231884057971,128.101449275362
"5157",6590,10,13,56.7101449275362,64.3623188405797,121.072463768116
"5532",6591,10,14,52.8115942028985,57.7101449275362,110.521739130435
"5907",6592,10,15,46.9855072463768,47.9710144927536,94.9565217391304
"6282",6593,10,16,33.4927536231884,28.231884057971,61.7246376811594
"6657",6594,10,17,17.5217391304348,9.26086956521739,26.7826086956522
"7032",6595,10,18,3.33333333333333,0.840579710144927,4.17391304347826
"7407",6596,10,19,0,0,0
"7782",6597,10,20,0,0,0
"8157",6598,10,21,0,0,0
"8532",6599,10,22,0,0,0
"8907",6600,10,23,0,0,0
"283",6601,10,0,0,0,0
"658",6602,10,1,0,0,0
"1033",6603,10,2,0,0,0
"1408",6604,10,3,0,0,0
"1783",6605,10,4,0,0,0
"2158",6606,10,5,0,0,0
"2533",6607,10,6,0,0,0
"2908",6608,10,7,5.21739130434783,0.710144927536232,5.92753623188406
"3283",6609,10,8,21.0724637681159,9.71014492753623,30.7826086956522
"3658",6610,10,9,34.7246376811594,27.2898550724638,62.0144927536232
"4033",6611,10,10,45.7101449275362,50.2753623188406,95.9855072463768
"4408",6612,10,11,54.1014492753623,65.5072463768116,119.608695652174
"4783",6613,10,12,58.7101449275362,71.0144927536232,129.724637681159
"5158",6614,10,13,54.4927536231884,71.4057971014493,125.898550724638
"5533",6615,10,14,53.7826086956522,63.7246376811594,117.507246376812
"5908",6616,10,15,43.3188405797101,48.1014492753623,91.4202898550725
"6283",6617,10,16,31.6086956521739,27.4347826086957,59.0434782608696
"6658",6618,10,17,16.7536231884058,9.89855072463768,26.6521739130435
"7033",6619,10,18,3.27536231884058,0.710144927536232,3.98550724637681
"7408",6620,10,19,0,0,0
"7783",6621,10,20,0,0,0
"8158",6622,10,21,0,0,0
"8533",6623,10,22,0,0,0
"8908",6624,10,23,0,0,0
"284",6625,10,0,0,0,0
"659",6626,10,1,0,0,0
"1034",6627,10,2,0,0,0
"1409",6628,10,3,0,0,0
"1784",6629,10,4,0,0,0
"2159",6630,10,5,0,0,0
"2534",6631,10,6,0,0,0
"2909",6632,10,7,4.56521739130435,0.594202898550725,5.15942028985507
"3284",6633,10,8,19.5217391304348,11.1594202898551,30.6811594202899
"3659",6634,10,9,34.8695652173913,31.0724637681159,65.9420289855072
"4034",6635,10,10,49.9565217391304,44.8840579710145,94.8405797101449
"4409",6636,10,11,60.6666666666667,56.9565217391304,117.623188405797
"4784",6637,10,12,63.7391304347826,64.7246376811594,128.463768115942
"5159",6638,10,13,59.7246376811594,66.3188405797101,126.04347826087
"5534",6639,10,14,52.2173913043478,57.6376811594203,109.855072463768
"5909",6640,10,15,43.4927536231884,41.6666666666667,85.1594202898551
"6284",6641,10,16,32.7536231884058,24.3188405797101,57.0724637681159
"6659",6642,10,17,17.3333333333333,8.66666666666667,26
"7034",6643,10,18,2.76811594202899,0.449275362318841,3.21739130434783
"7409",6644,10,19,0,0,0
"7784",6645,10,20,0,0,0
"8159",6646,10,21,0,0,0
"8534",6647,10,22,0,0,0
"8909",6648,10,23,0,0,0
"285",6649,10,0,0,0,0
"660",6650,10,1,0,0,0
"1035",6651,10,2,0,0,0
"1410",6652,10,3,0,0,0
"1785",6653,10,4,0,0,0
"2160",6654,10,5,0,0,0
"2535",6655,10,6,0,0,0
"2910",6656,10,7,4.05797101449275,0.811594202898551,4.8695652173913
"3285",6657,10,8,20.0579710144928,10.3333333333333,30.3913043478261
"3660",6658,10,9,33.9275362318841,29.1159420289855,63.0434782608696
"4035",6659,10,10,45.8260869565217,47.9710144927536,93.7971014492754
"4410",6660,10,11,55.8405797101449,61.8405797101449,117.68115942029
"4785",6661,10,12,62.1884057971015,62.9275362318841,125.115942028986
"5160",6662,10,13,60.4057971014493,57.5507246376812,117.95652173913
"5535",6663,10,14,57.8115942028985,51.5072463768116,109.31884057971
"5910",6664,10,15,46.0434782608696,37.2028985507246,83.2463768115942
"6285",6665,10,16,31.8840579710145,21.3913043478261,53.2753623188406
"6660",6666,10,17,15.463768115942,6.6231884057971,22.0869565217391
"7035",6667,10,18,1.94202898550725,0.318840579710145,2.26086956521739
"7410",6668,10,19,0,0,0
"7785",6669,10,20,0,0,0
"8160",6670,10,21,0,0,0
"8535",6671,10,22,0,0,0
"8910",6672,10,23,0,0,0
"286",6673,10,0,0,0,0
"661",6674,10,1,0,0,0
"1036",6675,10,2,0,0,0
"1411",6676,10,3,0,0,0
"1786",6677,10,4,0,0,0
"2161",6678,10,5,0,0,0
"2536",6679,10,6,0,0,0
"2911",6680,10,7,3.34782608695652,0.376811594202899,3.72463768115942
"3286",6681,10,8,17.5217391304348,6.46376811594203,23.9855072463768
"3661",6682,10,9,33.9565217391304,21.4057971014493,55.3623188405797
"4036",6683,10,10,45.5942028985507,34.0144927536232,79.6086956521739
"4411",6684,10,11,52.9855072463768,42.2753623188406,95.2608695652174
"4786",6685,10,12,58.8695652173913,46.0869565217391,104.95652173913
"5161",6686,10,13,60.1884057971015,50.0724637681159,110.260869565217
"5536",6687,10,14,53.536231884058,42.9130434782609,96.4492753623188
"5911",6688,10,15,45.9855072463768,33.3478260869565,79.3333333333333
"6286",6689,10,16,32.6231884057971,19.6521739130435,52.2753623188406
"6661",6690,10,17,15.5652173913043,5.79710144927536,21.3623188405797
"7036",6691,10,18,2.04347826086957,0.27536231884058,2.31884057971015
"7411",6692,10,19,0,0,0
"7786",6693,10,20,0,0,0
"8161",6694,10,21,0,0,0
"8536",6695,10,22,0,0,0
"8911",6696,10,23,0,0,0
"287",6697,10,0,0,0,0
"662",6698,10,1,0,0,0
"1037",6699,10,2,0,0,0
"1412",6700,10,3,0,0,0
"1787",6701,10,4,0,0,0
"2162",6702,10,5,0,0,0
"2537",6703,10,6,0,0,0
"2912",6704,10,7,2.73913043478261,0.376811594202899,3.11594202898551
"3287",6705,10,8,16.9420289855072,5.43478260869565,22.3768115942029
"3662",6706,10,9,32.8115942028985,17.6086956521739,50.4202898550725
"4037",6707,10,10,48.0724637681159,31.463768115942,79.536231884058
"4412",6708,10,11,56.9855072463768,45.2028985507246,102.188405797101
"4787",6709,10,12,59.0724637681159,52.6811594202899,111.753623188406
"5162",6710,10,13,56.3768115942029,55.6086956521739,111.985507246377
"5537",6711,10,14,53.768115942029,46.7101449275362,100.478260869565
"5912",6712,10,15,44.5942028985507,32.536231884058,77.1304347826087
"6287",6713,10,16,30.2753623188406,21.6521739130435,51.9275362318841
"6662",6714,10,17,15.4057971014493,6.69565217391304,22.1014492753623
"7037",6715,10,18,1.78260869565217,0.318840579710145,2.10144927536232
"7412",6716,10,19,0,0,0
"7787",6717,10,20,0,0,0
"8162",6718,10,21,0,0,0
"8537",6719,10,22,0,0,0
"8912",6720,10,23,0,0,0
"288",6721,10,0,0,0,0
"663",6722,10,1,0,0,0
"1038",6723,10,2,0,0,0
"1413",6724,10,3,0,0,0
"1788",6725,10,4,0,0,0
"2163",6726,10,5,0,0,0
"2538",6727,10,6,0,0,0
"2913",6728,10,7,2.47826086956522,0.304347826086957,2.78260869565217
"3288",6729,10,8,16.5797101449275,4.69565217391304,21.2753623188406
"3663",6730,10,9,32.8695652173913,14.8115942028986,47.6811594202899
"4038",6731,10,10,45.5882352941176,29,74.5882352941177
"4413",6732,10,11,54.3529411764706,38.2058823529412,92.5588235294118
"4788",6733,10,12,61.7246376811594,43.7536231884058,105.478260869565
"5163",6734,10,13,57.6376811594203,42.5217391304348,100.159420289855
"5538",6735,10,14,51.0579710144928,36.9275362318841,87.9855072463768
"5913",6736,10,15,42.0289855072464,28.2028985507246,70.231884057971
"6288",6737,10,16,29.0144927536232,15.1739130434783,44.1884057971015
"6663",6738,10,17,12.8695652173913,4.07246376811594,16.9420289855072
"7038",6739,10,18,1.05797101449275,0.159420289855072,1.21739130434783
"7413",6740,10,19,0,0,0
"7788",6741,10,20,0,0,0
"8163",6742,10,21,0,0,0
"8538",6743,10,22,0,0,0
"8913",6744,10,23,0,0,0
"289",6745,10,0,0,0,0
"664",6746,10,1,0,0,0
"1039",6747,10,2,0,0,0
"1414",6748,10,3,0,0,0
"1789",6749,10,4,0,0,0
"2164",6750,10,5,0,0,0
"2539",6751,10,6,0,0,0
"2914",6752,10,7,2.27536231884058,0.304347826086957,2.57971014492754
"3289",6753,10,8,15.9130434782609,4.10144927536232,20.0144927536232
"3664",6754,10,9,32.7101449275362,15.0579710144928,47.768115942029
"4039",6755,10,10,46.9710144927536,32.6666666666667,79.6376811594203
"4414",6756,10,11,54.4782608695652,41.7101449275362,96.1884057971015
"4789",6757,10,12,57.5217391304348,47.7826086956522,105.304347826087
"5164",6758,10,13,54.3478260869565,49.0724637681159,103.420289855072
"5539",6759,10,14,51.1594202898551,43.8985507246377,95.0579710144928
"5914",6760,10,15,39.5797101449275,35.1449275362319,74.7246376811594
"6289",6761,10,16,29.3913043478261,19.1594202898551,48.5507246376812
"6664",6762,10,17,13.2898550724638,5.84057971014493,19.1304347826087
"7039",6763,10,18,1.11594202898551,0.217391304347826,1.33333333333333
"7414",6764,10,19,0,0,0
"7789",6765,10,20,0,0,0
"8164",6766,10,21,0,0,0
"8539",6767,10,22,0,0,0
"8914",6768,10,23,0,0,0
"290",6769,10,0,0,0,0
"665",6770,10,1,0,0,0
"1040",6771,10,2,0,0,0
"1415",6772,10,3,0,0,0
"1790",6773,10,4,0,0,0
"2165",6774,10,5,0,0,0
"2540",6775,10,6,0,0,0
"2915",6776,10,7,2.23188405797101,0.304347826086957,2.53623188405797
"3290",6777,10,8,15.5942028985507,6.76811594202899,22.3623188405797
"3665",6778,10,9,30.8550724637681,22.1159420289855,52.9710144927536
"4040",6779,10,10,43.3188405797101,41.6231884057971,84.9420289855072
"4415",6780,10,11,51.7971014492754,54.9565217391304,106.753623188406
"4790",6781,10,12,53.2608695652174,62.9565217391304,116.217391304348
"5165",6782,10,13,51.8985507246377,62.0289855072464,113.927536231884
"5540",6783,10,14,45.6811594202899,56.1594202898551,101.840579710145
"5915",6784,10,15,38.0289855072464,38.3478260869565,76.3768115942029
"6290",6785,10,16,27.3913043478261,21.8260869565217,49.2173913043478
"6665",6786,10,17,12.6811594202899,6.85507246376812,19.536231884058
"7040",6787,10,18,0.855072463768116,0.27536231884058,1.1304347826087
"7415",6788,10,19,0,0,0
"7790",6789,10,20,0,0,0
"8165",6790,10,21,0,0,0
"8540",6791,10,22,0,0,0
"8915",6792,10,23,0,0,0
"291",6793,10,0,0,0,0
"666",6794,10,1,0,0,0
"1041",6795,10,2,0,0,0
"1416",6796,10,3,0,0,0
"1791",6797,10,4,0,0,0
"2166",6798,10,5,0,0,0
"2541",6799,10,6,0,0,0
"2916",6800,10,7,1.55072463768116,0.188405797101449,1.73913043478261
"3291",6801,10,8,13.7246376811594,5.18840579710145,18.9130434782609
"3666",6802,10,9,28.0289855072464,16.4782608695652,44.5072463768116
"4041",6803,10,10,42.2753623188406,27.9275362318841,70.2028985507246
"4416",6804,10,11,49.4782608695652,40.7971014492754,90.2753623188406
"4791",6805,10,12,57.463768115942,47.3623188405797,104.826086956522
"5166",6806,10,13,56.695652173913,47.695652173913,104.391304347826
"5541",6807,10,14,52.3188405797101,41.6086956521739,93.9275362318841
"5916",6808,10,15,41.7826086956522,29.1159420289855,70.8985507246377
"6291",6809,10,16,27.5507246376812,16.1884057971014,43.7391304347826
"6666",6810,10,17,11.8840579710145,4.26086956521739,16.1449275362319
"7041",6811,10,18,0.652173913043478,0.144927536231884,0.797101449275362
"7416",6812,10,19,0,0,0
"7791",6813,10,20,0,0,0
"8166",6814,10,21,0,0,0
"8541",6815,10,22,0,0,0
"8916",6816,10,23,0,0,0
"292",6817,10,0,0,0,0
"667",6818,10,1,0,0,0
"1042",6819,10,2,0,0,0
"1417",6820,10,3,0,0,0
"1792",6821,10,4,0,0,0
"2167",6822,10,5,0,0,0
"2542",6823,10,6,0,0,0
"2917",6824,10,7,1.47826086956522,0.188405797101449,1.66666666666667
"3292",6825,10,8,14.695652173913,6.34782608695652,21.0434782608696
"3667",6826,10,9,30.536231884058,21.2753623188406,51.8115942028985
"4042",6827,10,10,44.1449275362319,36.7971014492754,80.9420289855072
"4417",6828,10,11,50.9130434782609,54.8115942028985,105.724637681159
"4792",6829,10,12,57,62.536231884058,119.536231884058
"5167",6830,10,13,53.1739130434783,60.7826086956522,113.95652173913
"5542",6831,10,14,48.695652173913,49.3478260869565,98.0434782608696
"5917",6832,10,15,40.9420289855072,36.2028985507246,77.1449275362319
"6292",6833,10,16,27.6376811594203,19.8985507246377,47.536231884058
"6667",6834,10,17,12.7246376811594,5.15942028985507,17.8840579710145
"7042",6835,10,18,0.739130434782609,0.130434782608696,0.869565217391304
"7417",6836,10,19,0,0,0
"7792",6837,10,20,0,0,0
"8167",6838,10,21,0,0,0
"8542",6839,10,22,0,0,0
"8917",6840,10,23,0,0,0
"293",6841,10,0,0,0,0
"668",6842,10,1,0,0,0
"1043",6843,10,2,0,0,0
"1418",6844,10,3,0,0,0
"1793",6845,10,4,0,0,0
"2168",6846,10,5,0,0,0
"2543",6847,10,6,0,0,0
"2918",6848,10,7,1.56521739130435,0.115942028985507,1.68115942028985
"3293",6849,10,8,13.2173913043478,5.73913043478261,18.9565217391304
"3668",6850,10,9,27.1159420289855,20.768115942029,47.8840579710145
"4043",6851,10,10,36.536231884058,38.3623188405797,74.8985507246377
"4418",6852,10,11,44.1884057971015,50.0579710144928,94.2463768115942
"4793",6853,10,12,47.6231884057971,53.9130434782609,101.536231884058
"5168",6854,10,13,47.7246376811594,54.4927536231884,102.217391304348
"5543",6855,10,14,44.7391304347826,40.6521739130435,85.3913043478261
"5918",6856,10,15,37.8405797101449,29.7536231884058,67.5942028985507
"6293",6857,10,16,25.3333333333333,15.5797101449275,40.9130434782609
"6668",6858,10,17,11.1159420289855,4.57971014492754,15.695652173913
"7043",6859,10,18,0.550724637681159,0.130434782608696,0.681159420289855
"7418",6860,10,19,0,0,0
"7793",6861,10,20,0,0,0
"8168",6862,10,21,0,0,0
"8543",6863,10,22,0,0,0
"8918",6864,10,23,0,0,0
"294",6865,10,0,0,0,0
"669",6866,10,1,0,0,0
"1044",6867,10,2,0,0,0
"1419",6868,10,3,0,0,0
"1794",6869,10,4,0,0,0
"2169",6870,10,5,0,0,0
"2544",6871,10,6,0,0,0
"2919",6872,10,7,1.13235294117647,0.0588235294117647,1.19117647058824
"3294",6873,10,8,12.7352941176471,3.97058823529412,16.7058823529412
"3669",6874,10,9,26.8970588235294,13.6764705882353,40.5735294117647
"4044",6875,10,10,39.4264705882353,26.2205882352941,65.6470588235294
"4419",6876,10,11,49.4117647058824,39.9117647058824,89.3235294117647
"4794",6877,10,12,52.9558823529412,43.4264705882353,96.3823529411765
"5169",6878,10,13,56.9117647058824,38.9558823529412,95.8676470588235
"5544",6879,10,14,49.3088235294118,36.3970588235294,85.7058823529412
"5919",6880,10,15,40.6176470588235,23.5294117647059,64.1470588235294
"6294",6881,10,16,25.75,15.8529411764706,41.6029411764706
"6669",6882,10,17,9.76470588235294,3.98529411764706,13.75
"7044",6883,10,18,0.338235294117647,0.0441176470588235,0.382352941176471
"7419",6884,10,19,0,0,0
"7794",6885,10,20,0,0,0
"8169",6886,10,21,0,0,0
"8544",6887,10,22,0,0,0
"8919",6888,10,23,0,0,0
"295",6889,10,0,0,0,0
"670",6890,10,1,0,0,0
"1045",6891,10,2,0,0,0
"1420",6892,10,3,0,0,0
"1795",6893,10,4,0,0,0
"2170",6894,10,5,0,0,0
"2545",6895,10,6,0,0,0
"2920",6896,10,7,0.0714285714285714,0.0142857142857143,0.0857142857142857
"3295",6897,10,8,12.25,3.72058823529412,15.9705882352941
"3670",6898,10,9,26.75,14.5441176470588,41.2941176470588
"4045",6899,10,10,41.5441176470588,28.2647058823529,69.8088235294118
"4420",6900,10,11,47.2058823529412,43.2205882352941,90.4264705882353
"4795",6901,10,12,51.1029411764706,46.2352941176471,97.3382352941177
"5170",6902,10,13,51.0588235294118,41.9264705882353,92.9852941176471
"5545",6903,10,14,46.4558823529412,38.5147058823529,84.9705882352941
"5920",6904,10,15,38.7058823529412,25.7941176470588,64.5
"6295",6905,10,16,24.6323529411765,13.4264705882353,38.0588235294118
"6670",6906,10,17,10.4411764705882,3.48529411764706,13.9264705882353
"7045",6907,10,18,0.0857142857142857,0.0142857142857143,0.1
"7420",6908,10,19,0,0,0
"7795",6909,10,20,0,0,0
"8170",6910,10,21,0,0,0
"8545",6911,10,22,0,0,0
"8920",6912,10,23,0,0,0
"296",6913,10,0,0,0,0
"671",6914,10,1,0,0,0
"1046",6915,10,2,0,0,0
"1421",6916,10,3,0,0,0
"1796",6917,10,4,0,0,0
"2171",6918,10,5,0,0,0
"2546",6919,10,6,0,0,0
"2921",6920,10,7,0.0714285714285714,0.0571428571428571,0.128571428571429
"3296",6921,10,8,11.4705882352941,4.20588235294118,15.6764705882353
"3671",6922,10,9,25.1470588235294,16.7941176470588,41.9411764705882
"4046",6923,10,10,37.6323529411765,31.3676470588235,69
"4421",6924,10,11,45.9411764705882,46.6470588235294,92.5882352941177
"4796",6925,10,12,51.6470588235294,43.5,95.1470588235294
"5171",6926,10,13,51.7352941176471,40.6323529411765,92.3676470588235
"5546",6927,10,14,44.7794117647059,35.4264705882353,80.2058823529412
"5921",6928,10,15,34.4117647058824,24.0588235294118,58.4705882352941
"6296",6929,10,16,22.7647058823529,10.9705882352941,33.7352941176471
"6671",6930,10,17,7.91176470588235,2.47058823529412,10.3823529411765
"7046",6931,10,18,0.0428571428571429,0.0142857142857143,0.0571428571428571
"7421",6932,10,19,0,0,0
"7796",6933,10,20,0,0,0
"8171",6934,10,21,0,0,0
"8546",6935,10,22,0,0,0
"8921",6936,10,23,0,0,0
"297",6937,10,0,0,0,0
"672",6938,10,1,0,0,0
"1047",6939,10,2,0,0,0
"1422",6940,10,3,0,0,0
"1797",6941,10,4,0,0,0
"2172",6942,10,5,0,0,0
"2547",6943,10,6,0,0,0
"2922",6944,10,7,0.0428571428571429,0,0.0428571428571429
"3297",6945,10,8,10.1176470588235,3.22058823529412,13.3382352941176
"3672",6946,10,9,23.9852941176471,13.7352941176471,37.7205882352941
"4047",6947,10,10,36.3382352941176,29.3382352941176,65.6764705882353
"4422",6948,10,11,45.0735294117647,43.0588235294118,88.1323529411765
"4797",6949,10,12,50.2205882352941,43.8382352941176,94.0588235294118
"5172",6950,10,13,48.9411764705882,42.7941176470588,91.7352941176471
"5547",6951,10,14,42.6470588235294,35.7941176470588,78.4411764705882
"5922",6952,10,15,35.75,27.5147058823529,63.2647058823529
"6297",6953,10,16,22.6911764705882,12.0294117647059,34.7205882352941
"6672",6954,10,17,7.98529411764706,2.48529411764706,10.4705882352941
"7047",6955,10,18,0.0142857142857143,0,0.0142857142857143
"7422",6956,10,19,0,0,0
"7797",6957,10,20,0,0,0
"8172",6958,10,21,0,0,0
"8547",6959,10,22,0,0,0
"8922",6960,10,23,0,0,0
"298",6961,10,0,0,0,0
"673",6962,10,1,0,0,0
"1048",6963,10,2,0,0,0
"1423",6964,10,3,0,0,0
"1798",6965,10,4,0,0,0
"2173",6966,10,5,0,0,0
"2548",6967,10,6,0,0,0
"2923",6968,10,7,0.0857142857142857,0,0.0857142857142857
"3298",6969,10,8,10.2941176470588,3.82352941176471,14.1176470588235
"3673",6970,10,9,25.6417910447761,14.044776119403,39.6865671641791
"4048",6971,10,10,37.4029850746269,26.7164179104478,64.1194029850746
"4423",6972,10,11,46.5735294117647,40.3970588235294,86.9705882352941
"4798",6973,10,12,51.7058823529412,44.3235294117647,96.0294117647059
"5173",6974,10,13,54.1617647058824,40.8529411764706,95.0147058823529
"5548",6975,10,14,50.2058823529412,32.1323529411765,82.3382352941177
"5923",6976,10,15,37.5147058823529,23.3529411764706,60.8676470588235
"6298",6977,10,16,22.2647058823529,11.8529411764706,34.1176470588235
"6673",6978,10,17,8.11764705882353,2.66176470588235,10.7794117647059
"7048",6979,10,18,0.0285714285714286,0.0285714285714286,0.0571428571428571
"7423",6980,10,19,0,0,0
"7798",6981,10,20,0,0,0
"8173",6982,10,21,0,0,0
"8548",6983,10,22,0,0,0
"8923",6984,10,23,0,0,0
"299",6985,10,0,0,0,0
"674",6986,10,1,0,0,0
"1049",6987,10,2,0,0,0
"1424",6988,10,3,0,0,0
"1799",6989,10,4,0,0,0
"2174",6990,10,5,0,0,0
"2549",6991,10,6,0,0,0
"2924",6992,10,7,0.0571428571428571,0,0.0571428571428571
"3299",6993,10,8,10.0441176470588,3.83823529411765,13.8823529411765
"3674",6994,10,9,24.7205882352941,15.5147058823529,40.2352941176471
"4049",6995,10,10,38.7352941176471,27.3088235294118,66.0441176470588
"4424",6996,10,11,47.5882352941176,44.4411764705882,92.0294117647059
"4799",6997,10,12,51.5217391304348,49.8695652173913,101.391304347826
"5174",6998,10,13,49.8115942028985,47.0724637681159,96.8840579710145
"5549",6999,10,14,43.9275362318841,37.6666666666667,81.5942028985507
"5924",7000,10,15,35.5652173913044,27.9710144927536,63.536231884058
"6299",7001,10,16,23.4347826086957,14.3913043478261,37.8260869565217
"6674",7002,10,17,7.73913043478261,3.14492753623188,10.8840579710145
"7049",7003,10,18,0.0428571428571429,0.0142857142857143,0.0571428571428571
"7424",7004,10,19,0,0,0
"7799",7005,10,20,0,0,0
"8174",7006,10,21,0,0,0
"8549",7007,10,22,0,0,0
"8924",7008,10,23,0,0,0
"300",7009,10,0,0,0,0
"675",7010,10,1,0,0,0
"1050",7011,10,2,0,0,0
"1425",7012,10,3,0,0,0
"1800",7013,10,4,0,0,0
"2175",7014,10,5,0,0,0
"2550",7015,10,6,0,0,0
"2925",7016,10,7,0.0285714285714286,0.0142857142857143,0.0428571428571429
"3300",7017,10,8,10.8985507246377,2.55072463768116,13.4492753623188
"3675",7018,10,9,25.1159420289855,14.5217391304348,39.6376811594203
"4050",7019,10,10,36.8260869565217,25.8550724637681,62.6811594202899
"4425",7020,10,11,45.8985507246377,33.9130434782609,79.8115942028985
