"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"5068",4502,7,13,101.405797101449,118.95652173913,220.36231884058
"5443",4503,7,14,96.2608695652174,108.36231884058,204.623188405797
"5818",4504,7,15,88.4057971014493,97.5942028985507,186
"6193",4505,7,16,72.463768115942,77.6811594202899,150.144927536232
"6568",4506,7,17,58.7246376811594,54.1449275362319,112.869565217391
"6943",4507,7,18,43.8550724637681,32.2173913043478,76.0724637681159
"7318",4508,7,19,25.1884057971014,16.2608695652174,41.4492753623188
"7693",4509,7,20,9.20289855072464,3.42028985507246,12.6231884057971
"8068",4510,7,21,0.0428571428571429,0.0285714285714286,0.0714285714285714
"8443",4511,7,22,0,0,0
"8818",4512,7,23,0,0,0
"194",4513,7,0,0,0,0
"569",4514,7,1,0,0,0
"944",4515,7,2,0,0,0
"1319",4516,7,3,0,0,0
"1694",4517,7,4,0.0714285714285714,0,0.0714285714285714
"2069",4518,7,5,7.11594202898551,1.72463768115942,8.84057971014493
"2444",4519,7,6,20.8695652173913,12.1014492753623,32.9710144927536
"2819",4520,7,7,35.7826086956522,29.0434782608696,64.8260869565217
"3194",4521,7,8,53.9275362318841,49.9565217391304,103.884057971014
"3569",4522,7,9,68.2173913043478,69.2173913043478,137.434782608696
"3944",4523,7,10,81.4782608695652,86.8405797101449,168.31884057971
"4319",4524,7,11,85.6811594202899,105.159420289855,190.840579710145
"4694",4525,7,12,89.4347826086957,110.072463768116,199.507246376812
"5069",4526,7,13,91.2463768115942,105.188405797101,196.434782608696
"5444",4527,7,14,87.6521739130435,94.5507246376812,182.202898550725
"5819",4528,7,15,82.3623188405797,87.5217391304348,169.884057971014
"6194",4529,7,16,68.7826086956522,76.6086956521739,145.391304347826
"6569",4530,7,17,57.2898550724638,53.3768115942029,110.666666666667
"6944",4531,7,18,41.231884057971,31.6521739130435,72.8840579710145
"7319",4532,7,19,24.4057971014493,15.4057971014493,39.8115942028985
"7694",4533,7,20,9.82608695652174,3.47826086956522,13.304347826087
"8069",4534,7,21,0.0434782608695652,0.0289855072463768,0.072463768115942
"8444",4535,7,22,0,0,0
"8819",4536,7,23,0,0,0
"195",4537,7,0,0,0,0
"570",4538,7,1,0,0,0
"945",4539,7,2,0,0,0
"1320",4540,7,3,0,0,0
"1695",4541,7,4,0.0571428571428571,0.0285714285714286,0.0857142857142857
"2070",4542,7,5,7.82608695652174,1.6231884057971,9.44927536231884
"2445",4543,7,6,23.304347826087,13.0869565217391,36.3913043478261
"2820",4544,7,7,40.0144927536232,31.4347826086957,71.4492753623188
"3195",4545,7,8,55.8695652173913,47.6666666666667,103.536231884058
"3570",4546,7,9,74.0869565217391,67.1449275362319,141.231884057971
"3945",4547,7,10,82.2898550724638,88.3333333333333,170.623188405797
"4320",4548,7,11,88.8405797101449,95.8405797101449,184.68115942029
"4695",4549,7,12,90.5942028985507,110.811594202899,201.405797101449
"5070",4550,7,13,94.1449275362319,103.347826086957,197.492753623188
"5445",4551,7,14,87.0869565217391,105.217391304348,192.304347826087
"5820",4552,7,15,77.4782608695652,89.6666666666667,167.144927536232
"6195",4553,7,16,65.3188405797101,72.5507246376812,137.869565217391
"6570",4554,7,17,52.7246376811594,53.8550724637681,106.579710144928
"6945",4555,7,18,39.2173913043478,32.536231884058,71.7536231884058
"7320",4556,7,19,23.2173913043478,15,38.2173913043478
"7695",4557,7,20,7.84057971014493,2.36231884057971,10.2028985507246
"8070",4558,7,21,0.0579710144927536,0.0144927536231884,0.072463768115942
"8445",4559,7,22,0,0,0
"8820",4560,7,23,0,0,0
"196",4561,7,0,0,0,0
"571",4562,7,1,0,0,0
"946",4563,7,2,0,0,0
"1321",4564,7,3,0,0,0
"1696",4565,7,4,0.0857142857142857,0,0.0857142857142857
"2071",4566,7,5,8.42028985507246,2.01449275362319,10.4347826086957
"2446",4567,7,6,25.1014492753623,14.9565217391304,40.0579710144928
"2821",4568,7,7,43.6811594202899,37.7971014492754,81.4782608695652
"3196",4569,7,8,59.768115942029,59.7101449275362,119.478260869565
"3571",4570,7,9,71.6521739130435,80.4492753623188,152.101449275362
"3946",4571,7,10,86.3333333333333,96.4057971014493,182.739130434783
"4321",4572,7,11,95.2463768115942,105.971014492754,201.217391304348
"4696",4573,7,12,97.6376811594203,99.6811594202899,197.31884057971
"5071",4574,7,13,96.0579710144928,108.942028985507,205
"5446",4575,7,14,94.8115942028985,110.652173913043,205.463768115942
"5821",4576,7,15,86.9130434782609,93.5217391304348,180.434782608696
"6196",4577,7,16,75.1449275362319,77.9855072463768,153.130434782609
"6571",4578,7,17,60.6376811594203,62.1449275362319,122.782608695652
"6946",4579,7,18,41.3333333333333,36.1739130434783,77.5072463768116
"7321",4580,7,19,24.4927536231884,15.4347826086957,39.9275362318841
"7696",4581,7,20,9.33333333333333,2.72463768115942,12.0579710144928
"8071",4582,7,21,0.0428571428571429,0.0142857142857143,0.0571428571428571
"8446",4583,7,22,0,0,0
"8821",4584,7,23,0,0,0
"197",4585,7,0,0,0,0
"572",4586,7,1,0,0,0
"947",4587,7,2,0,0,0
"1322",4588,7,3,0,0,0
"1697",4589,7,4,0.0714285714285714,0.0142857142857143,0.0857142857142857
"2072",4590,7,5,7.46376811594203,2.20289855072464,9.66666666666667
"2447",4591,7,6,22.1014492753623,13.9855072463768,36.0869565217391
"2822",4592,7,7,39.1739130434783,35.4202898550725,74.5942028985507
"3197",4593,7,8,52.9130434782609,57.1304347826087,110.04347826087
"3572",4594,7,9,67.8115942028985,81.8695652173913,149.68115942029
"3947",4595,7,10,79.2173913043478,97.1739130434783,176.391304347826
"4322",4596,7,11,88.1739130434783,107.36231884058,195.536231884058
"4697",4597,7,12,99.75,109.588235294118,209.338235294118
"5072",4598,7,13,99.0434782608696,110.260869565217,209.304347826087
"5447",4599,7,14,92.7826086956522,106.130434782609,198.913043478261
"5822",4600,7,15,86.1884057971015,94.6666666666667,180.855072463768
"6197",4601,7,16,72.1014492753623,75.2753623188406,147.376811594203
"6572",4602,7,17,57.7101449275362,56.8405797101449,114.550724637681
"6947",4603,7,18,40.231884057971,33.6521739130435,73.8840579710145
"7322",4604,7,19,23.4927536231884,15.1449275362319,38.6376811594203
"7697",4605,7,20,8.31884057971014,2.2463768115942,10.5652173913043
"8072",4606,7,21,0.0142857142857143,0.0142857142857143,0.0285714285714286
"8447",4607,7,22,0,0,0
"8822",4608,7,23,0,0,0
"198",4609,7,0,0,0,0
"573",4610,7,1,0,0,0
"948",4611,7,2,0,0,0
"1323",4612,7,3,0,0,0
"1698",4613,7,4,0.0714285714285714,0,0.0714285714285714
"2073",4614,7,5,7.76811594202899,1.7536231884058,9.52173913043478
"2448",4615,7,6,24.7246376811594,11.0144927536232,35.7391304347826
"2823",4616,7,7,42.1014492753623,31.0434782608696,73.1449275362319
"3198",4617,7,8,57.6666666666667,56.768115942029,114.434782608696
"3573",4618,7,9,73.8550724637681,81.3333333333333,155.188405797101
"3948",4619,7,10,85.2028985507246,101.014492753623,186.217391304348
"4323",4620,7,11,98.0144927536232,104.536231884058,202.550724637681
"4698",4621,7,12,101.333333333333,110.260869565217,211.594202898551
"5073",4622,7,13,102,106.840579710145,208.840579710145
"5448",4623,7,14,95.2753623188406,96.8840579710145,192.159420289855
"5823",4624,7,15,91.2608695652174,83.1304347826087,174.391304347826
"6198",4625,7,16,76.304347826087,63.8260869565217,140.130434782609
"6573",4626,7,17,59.1449275362319,44.7971014492754,103.942028985507
"6948",4627,7,18,41.8115942028985,25.3333333333333,67.1449275362319
"7323",4628,7,19,25,11.0144927536232,36.0144927536232
"7698",4629,7,20,8.2463768115942,2.18840579710145,10.4347826086957
"8073",4630,7,21,0,0.0142857142857143,0.0142857142857143
"8448",4631,7,22,0,0,0
"8823",4632,7,23,0,0,0
"199",4633,7,0,0,0,0
"574",4634,7,1,0,0,0
"949",4635,7,2,0,0,0
"1324",4636,7,3,0,0,0
"1699",4637,7,4,0.0714285714285714,0,0.0714285714285714
"2074",4638,7,5,6.97101449275362,1.34782608695652,8.31884057971014
"2449",4639,7,6,22.0144927536232,8.78260869565217,30.7971014492754
"2824",4640,7,7,41.9275362318841,23.0144927536232,64.9420289855072
"3199",4641,7,8,59.8695652173913,44.7536231884058,104.623188405797
"3574",4642,7,9,74.1449275362319,70.1884057971015,144.333333333333
"3949",4643,7,10,86.8985507246377,82.9420289855072,169.840579710145
"4324",4644,7,11,96.3333333333333,103.579710144928,199.913043478261
"4699",4645,7,12,99.3188405797101,105.086956521739,204.405797101449
"5074",4646,7,13,103.797101449275,100.202898550725,204
"5449",4647,7,14,92.695652173913,87.463768115942,180.159420289855
"5824",4648,7,15,85.6666666666667,77.6086956521739,163.275362318841
